Segundos, R, G, B
3.56666666666667, 206.173548446782, 210.798608542866,215.424241863721
3.6, 206.078439349146, 210.733321005885,215.183496671413
3.63333333333333, 206.21207932696, 210.700231139019,215.231518121114
3.66666666666667, 206.146976701217, 210.659985207066,215.079599666972
3.7, 206.17242511098, 210.641836168604,215.038443047149
3.73333333333333, 206.063165680503, 210.577334504402,214.769979659581
3.76666666666667, 206.197425110982, 210.541087278072,214.815398483543
3.8, 206.136372041456, 210.512111686359,214.688544748336
3.83333333333333, 206.168116679028, 210.491299926002,214.675060095969
3.86666666666667, 206.085174741154, 210.443287721858,214.39483173059
3.9, 206.210738720445, 210.415430843161,214.426174186209
3.93333333333333, 206.153323779616, 210.403420857951,214.251719674375
3.96666666666667, 206.158284023701, 210.378767566529,214.24822947467
4, 206.0718102811, 210.334569156766,213.990241308996
4.03333333333333, 206.212402921632, 210.294429548778,214.038877588579
4.06666666666667, 206.166947115419, 210.274509985169,213.887467640355
4.1, 206.192469489679, 210.253175850554,213.88866956343
4.13333333333333, 206.092289201212, 210.167344674518,213.641997965796
4.16666666666667, 206.219378698252, 210.129396264751,213.68976516254
4.2, 206.154072670145, 210.094129068003,213.551285132958
4.23333333333333, 206.168236871328, 210.081726146406,213.509707840056
4.26666666666667, 206.055237610978, 210.013401442267,213.260965236508
4.3, 206.183034393518, 209.977454696706,213.291914755737
4.33333333333333, 206.117571190857, 209.937869822447,213.14057877201
4.36666666666667, 206.158695451214, 209.940717455586,213.129803069347
4.4, 206.047161612457, 209.849385170082,212.856929548641
4.43333333333333, 206.164349112454, 209.80728088014,212.917871671418
4.46666666666667, 206.110438239676, 209.787842085761,212.776322115204
4.5, 206.127602625772, 209.767030325406,212.741789940647
4.53333333333333, 206.023654770742, 209.716017936351,212.508302514614
4.56666666666667, 206.134675480801, 209.691323039897,212.556790865204
4.6, 206.073996856543, 209.663946930429,212.43138406047
4.63333333333333, 206.124745747075, 209.651825998479,212.415523298639
4.66666666666667, 206.026659578439, 209.554816937826,212.161478365209
4.7, 206.141429363936, 209.525919933387,212.182812499825
4.73333333333333, 206.090504807721, 209.514839127173,212.054946375564
4.76666666666667, 206.118380177543, 209.494152181906,212.013840606331
4.8, 206.00642566571, 209.442229104985,211.773719489472
4.83333333333333, 206.10937962281, 209.396454326877,211.792266087103
4.86666666666667, 206.071190828429, 209.369027366815,211.657035872605
4.9, 206.122281804759, 209.36466808427,211.64191937852
4.93333333333333, 206.017312315119, 209.282752403798,211.384157729111
4.96666666666667, 206.138595599143, 209.268939533973,211.436376664023
5, 206.078615014821, 209.234587647878,211.298839681774
5.03333333333333, 206.126779770739, 209.224112425986,211.29873798059
5.06666666666667, 206.05126664204, 209.167853180426,211.015569526449
5.1, 206.164057877247, 209.141290680429,211.062980769052
5.13333333333333, 206.106740014823, 209.094887204099,210.914635724675
5.16666666666667, 206.125166420148, 209.080755362379,210.886113165501
5.2, 206.066193602099, 209.025836723323,210.645404955443
5.23333333333333, 206.166068787012, 209.015232063559,210.701169563431
5.26666666666667, 206.115694341745, 208.974463757346,210.572517566389
5.3, 206.155639792929, 208.968421782491,210.561316567867
5.33333333333333, 206.074685650915, 208.905279215924,210.338983912543
5.36666666666667, 206.18542899411, 208.879086538408,210.408131471712
5.4, 206.133931213044, 208.852977070954,210.279567307511
5.43333333333333, 206.159217825472, 208.83412536977,210.262162536801
5.46666666666667, 206.081490384642, 208.792626664148,210.047180103372
5.5, 206.196052144995, 208.788489275089,210.129303808991
5.53333333333333, 206.149565458607, 208.768555843136,210.002695081183
5.56666666666667, 206.184060650914, 208.728827662665,209.992571190648
5.6, 206.12865661985, 208.634319526571,209.814080990947
5.63333333333333, 206.247425110974, 208.636469119765,209.874768860771
5.66666666666667, 206.18716253701, 208.597540680418,209.720871856335
5.7, 206.211409023697, 208.592335428937,209.70024038444
5.73333333333333, 206.098377403873, 208.51955898663,209.454354659588
5.76666666666667, 206.189085613934, 208.503661242549,209.514977810472
5.8, 206.122300295885, 208.486654031008,209.421264792721
5.83333333333333, 206.145178439376, 208.460160872726,209.376409948045
5.86666666666667, 206.041993343229, 208.399657914142,209.189594119647
5.9, 206.137273483761, 208.368560465918,209.288877588582
5.93333333333333, 206.083006656836, 208.34235392006,209.196717825264
5.96666666666667, 206.110849667192, 208.326960059114,209.184083764611
6, 205.967515717494, 208.249412906743,208.982932692131
6.03333333333333, 206.056957285539, 208.236949888996,209.081051220235
6.06666666666667, 206.016045673111, 208.2052607248,208.994198409586
6.1, 206.023682507433, 208.189067122725,209.0120654584
6.13333333333333, 205.928161982286, 208.128698224795,208.861496856335
6.16666666666667, 206.017742233765, 208.10900055468,208.97108912704
6.2, 205.981157544417, 208.070391087224,208.911510724674
6.23333333333333, 205.999436020746, 208.0569203032,208.923872041242
6.26666666666667, 205.903346893523, 208.009051405271,208.813909948047
6.3, 205.99211353554, 208.009042159707,208.91203309893
6.33333333333333, 205.942400147962, 207.97807414935,208.84167437112
6.36666666666667, 205.934707840267, 207.963581730709,208.844697669938
6.4, 205.887629437898, 207.91487148663,208.797559171422
6.43333333333333, 205.983649223398, 207.928601146392,208.903947854854
6.46666666666667, 205.938406065116, 207.915440088701,208.838692677333
6.5, 205.955639792926, 207.933039016216,208.833233172895
6.53333333333333, 205.853272929023, 207.904525702606,208.715661982075
6.56666666666667, 205.954840051803, 207.918051960002,208.827732063436
6.6, 205.911607803283, 207.894767011774,208.773784208406
6.63333333333333, 205.93090791423, 207.892492603491,208.788983912554
6.66666666666667, 205.818856323994, 207.846703957043,208.623862795681
6.7, 205.936963757426, 207.849616309114,208.737153291246
6.73333333333333, 205.874607063638, 207.822115384556,208.665074888881
6.76666666666667, 205.887268860975, 207.80859374994,208.654974112248
6.8, 205.763466161271, 207.75204789195,208.468611316393
6.83333333333333, 205.88051035506, 207.733006656736,208.55692030308
6.86666666666667, 205.826335983756, 207.721306397863,208.48112980752
6.9, 205.835942122807, 207.696865754372,208.456675295688
6.93333333333333, 205.726742788491, 207.630288461474,208.278254437702
6.96666666666667, 205.799329696775, 207.60813147183,208.353249814915
7, 205.756323964525, 207.575827477746,208.261173261661
7.03333333333333, 205.775392936418, 207.543865569461,208.247013683261
7.06666666666667, 205.672605399439, 207.462592455557,208.11781619805
7.1, 205.759056028136, 207.456411797276,208.193615939176
7.13333333333333, 205.693477255942, 207.417617418581,208.104465606337
7.16666666666667, 205.707243897954, 207.368847078339,208.088956175865
7.2, 205.63338572488, 207.271472817987,207.948058431784
7.23333333333333, 205.694836353578, 207.274718010295,207.976936945097
7.26666666666667, 205.61503328405, 207.261533838694,207.87517104273
7.3, 205.615985576949, 207.243916420057,207.851206545685
7.33333333333333, 205.512051590263, 207.170710059105,207.650434541249
7.36666666666667, 205.589607988193, 207.135026812055,207.755727625569
7.4, 205.54466993346, 207.093643675966,207.688553993909
7.43333333333333, 205.547013683461, 207.080334689278,207.6598696374
7.46666666666667, 205.435692492635, 206.974264977737,207.472526811955
7.5, 205.500166420149, 206.967756101994,207.552172706927
7.53333333333333, 205.433256287014, 206.939631101994,207.469642196572
7.56666666666667, 205.428212832868, 206.923095414123,207.45287999243
7.6, 205.32365014796, 206.847725591632,207.270811760182
7.63333333333333, 205.354456360973, 206.821246301692,207.319716161069
7.66666666666667, 205.323562315116, 206.804447115302,207.264561760183
7.7, 205.326248150917, 206.785401257311,207.262426035331
7.73333333333333, 205.221629992639, 206.693158283943,207.092187499825
7.76666666666667, 205.275596338791, 206.671408099031,207.144406434736
7.8, 205.249006102103, 206.640292159682,207.09575628681
7.83333333333333, 205.246463572516, 206.630464127138,207.083556767576
7.86666666666667, 205.15897744086, 206.558126849029,206.923428254264
7.9, 205.226973927547, 206.536307322403,206.985817307513
7.93333333333333, 205.163840606545, 206.511293454058,206.893038091538
7.96666666666667, 205.173321930508, 206.475143306126,206.889307507219
8, 205.094018121339, 206.395774778021,206.740990199525
8.03333333333333, 205.145580621335, 206.383371856421,206.790805288286
8.06666666666667, 205.095765532577, 206.37121394222,206.715306027933
8.1, 205.085355029619, 206.35667529577,206.691845414025
8.13333333333333, 204.977034023702, 206.293879437785,206.520728550122
8.16666666666667, 205.072975221922, 206.282072854944,206.60547799539
8.2, 205.026816752989, 206.265578772103,206.559832655153
8.23333333333333, 205.016702108017, 206.269549741041,206.526012388882
8.26666666666667, 204.929659763342, 206.189413831276,206.34206268474
8.3, 204.903416235241, 206.167312315001,206.332817122622
8.33333333333333, 204.947263313638, 206.172175480684,206.392783838601
8.36666666666667, 204.920733173109, 206.142894785418,206.350526996884
8.4, 204.895478920153, 206.067585059087,206.208732433277
8.43333333333333, 204.869563609501, 206.058958949621,206.204775332679
8.46666666666667, 204.950180288491, 206.063697300213,206.229562684751
8.5, 204.88054271453, 206.031444156723,206.142132026469
8.53333333333333, 204.84992141275, 205.98913184163,206.035040680317
8.56666666666667, 204.780205251509, 205.964672707017,205.962564718779
8.6, 204.862578587302, 205.981083579796,206.072189348955
8.63333333333333, 204.812236501508, 205.963618712931,206.023553069371
8.66666666666667, 204.767719119852, 205.884236316484,205.934578402206
8.7, 204.708505917189, 205.862171782459,205.857234652207
8.73333333333333, 204.760433616893, 205.85028198956,205.915222817888
8.76666666666667, 204.73973280328, 205.827343749915,205.909074519073
8.8, 204.701987795888, 205.750055473292,205.825392936231
8.83333333333333, 204.661441383163, 205.719461908206,205.770229289785
8.86666666666667, 204.703712093218, 205.746491309088,205.823326553097
8.9, 204.649056952687, 205.731874075357,205.779123520557
8.93333333333333, 204.603208210086, 205.654484097538,205.686432137422
8.96666666666667, 204.541276812157, 205.624301959965,205.645127588601
9, 204.586792714522, 205.625392936296,205.712966900733
9.03333333333333, 204.542303069554, 205.593241493987,205.663729659609
9.06666666666667, 204.49083764796, 205.520483542807,205.578786057539
9.1, 204.4307461169, 205.509828032453,205.542668269075
9.13333333333333, 204.471819526657, 205.492816198129,205.5971292528
9.16666666666667, 204.430339312166, 205.464769785407,205.581328587122
9.2, 204.360128513346, 205.402935465882,205.452228180322
9.23333333333333, 204.294558986721, 205.378615014696,205.390906989496
9.26666666666667, 204.344739275181, 205.357965051675,205.459222448072
9.3, 204.308797152402, 205.323700998419,205.413017751323
9.33333333333333, 204.25942585063, 205.268292344572,205.343024223215
9.36666666666667, 204.191563424599, 205.243338572384,205.284518306057
9.4, 204.237879068087, 205.228060280962,205.351340606349
9.43333333333333, 204.18979289945, 205.199241863803,205.296523668482
9.46666666666667, 204.169632951222, 205.15330066558,205.254049556058
9.5, 204.080177514838, 205.127061760256,205.185835798662
9.53333333333333, 204.037647929035, 205.089238165583,205.187009985051
